time,X_1D,X_2D,Y_2D
81212,108,86,90
81213,107,86,91
81214,108,86,90
81215,109,87,90
81216,108,88,90
81217,109,89,90
81218,110,90,90
81219,111,89,90
81220,112,89,89
81221,111,89,88
81222,110,88,88
81223,109,89,88
81224,110,89,89
81225,111,89,90
81226,110,90,90
81227,109,90,89
81228,108,90,90
81229,109,89,90
81230,108,90,90
81231,107,90,91
81232,108,90,92
81233,107,90,91
81234,108,90,90
81235,107,91,90
81236,106,91,89
81237,107,91,88
81238,108,91,89
81239,109,90,89
81240,108,90,90
81241,107,90,89
81242,106,90,90
81243,107,89,90
81244,108,88,90
81245,107,89,90
81246,108,89,91
81247,109,89,90
81248,110,88,90
81249,109,88,91
81250,110,88,92
81251,111,88,93
81252,110,87,93
81253,111,87,94
81254,112,87,95
81255,113,87,96
81256,112,87,95
81257,113,88,95
81258,112,89,95
81259,113,88,95
81260,112,87,95
81261,111,86,95
81262,110,86,94
81263,109,86,93
81264,110,86,94
81265,111,86,95
81266,112,85,95
81267,111,86,95
81268,110,86,94
81269,111,85,94
81270,110,85,93
81271,111,86,93
81272,110,87,93
81273,111,86,93
81274,112,87,93
81275,113,87,94
81276,114,86,94
81277,113,85,94
81278,112,86,94
81279,113,85,94
81280,114,85,93
81281,115,85,92
81282,114,86,92
81283,115,86,93
81284,114,85,93
81285,113,84,93
81286,114,84,94
81287,113,84,95
81288,112,85,95
81289,111,85,96
81290,110,85,95
81291,109,85,96
81292,110,85,97
81293,111,85,98
81294,110,84,98
81295,111,83,98
81296,110,83,97
81297,111,82,97
81298,112,81,97
81299,111,81,98
81300,110,80,98
81301,109,80,99
81302,110,80,100
81303,109,79,100
81304,110,78,100
81305,109,78,101
81306,110,79,101
81307,109,79,102
81308,110,79,103
81309,109,79,102
81310,108,79,101
81311,107,79,102
81312,108,79,103
81313,107,80,103
81314,108,81,103
81315,107,82,103
81316,108,82,104
81317,109,83,104
81318,108,83,103
81319,107,83,104
81320,108,83,105
81321,109,82,105
81322,108,81,105
81323,107,81,106
81324,106,81,107
81325,105,81,108
81326,104,80,108
81327,103,80,109
81328,104,80,110
81329,105,80,109
81330,104,80,108
81331,103,80,109
81332,102,79,109
81333,101,79,110
81334,102,79,111
81335,101,79,112
81336,102,79,113
81337,103,78,113
81338,102,79,113
81339,103,78,113
81340,104,77,113
81341,105,76,113
81342,104,76,112
81343,105,77,112
81344,106,76,112
81345,107,76,111
81346,108,77,111
81347,109,78,111
81348,108,78,110
81349,109,78,109
81350,110,77,109
81351,109,78,109
81352,108,79,109
81353,109,79,108
81354,110,79,109
81355,111,78,109
81356,110,77,109
81357,111,76,109
81358,112,77,109
81359,113,77,110
81360,114,76,110
81361,113,76,111
81362,114,76,110
81363,113,77,110
81364,112,76,110
81365,111,76,109
81366,112,77,109
81367,113,77,108
81368,114,77,107
81369,113,76,107
81370,112,76,106
81371,113,77,106
81372,112,77,107
81373,111,76,107
81374,110,76,108
81375,109,77,108
81376,108,76,108
81377,109,76,107
81378,108,76,106
81379,107,76,107
81380,106,77,107
81381,105,77,106
81382,106,76,106
81383,107,76,105
81384,108,75,105
81385,107,75,104
81386,108,75,105
81387,107,75,104
81388,108,75,105
81389,107,74,105
81390,106,75,105
81391,105,74,105
81392,106,74,106
81393,105,73,106
81394,106,72,106
81395,107,72,105
81396,108,72,106
81397,109,72,107
81398,110,71,107
81399,111,72,107
81400,112,72,106
81401,113,73,106
81402,112,72,106
81403,113,72,107
81404,114,72,106
81405,115,72,105
81406,116,71,105
81407,115,72,105
81408,114,73,105
81409,115,73,106
81410,114,73,105
81411,113,73,104
81412,114,74,104
81413,113,73,104
81414,112,72,104
81415,111,72,105
81416,112,73,105
81417,111,73,104
81418,112,72,104
81419,111,71,104
81420,112,71,105
81421,113,71,106
81422,114,70,106
81423,113,71,106
81424,114,70,106
81425,115,70,105
81426,114,70,106
81427,115,69,106
81428,116,69,107
81429,115,68,107
81430,116,67,107
81431,115,68,107
81432,114,68,106
81433,113,68,105
81434,112,68,106
81435,113,67,106
81436,114,67,105
81437,113,67,106
81438,112,68,106
81439,111,68,105
81440,110,68,104
81441,109,69,104
81442,108,69,105
81443,109,69,106
81444,108,68,106
81445,109,69,106
81446,110,70,106
81447,109,70,107
81448,108,69,107
81449,107,70,107
81450,108,70,108
81451,107,70,109
81452,106,71,109
81453,107,71,108
81454,108,71,109
81455,109,72,109
81456,110,72,110
81457,111,71,110
81458,112,71,109
81459,113,71,108
81460,114,72,108
81461,113,71,108
81462,114,70,108
81463,113,70,107
81464,112,70,106
81465,111,70,107
81466,112,70,108
81467,111,70,107
81468,110,70,108
81469,111,71,108
81470,110,71,109
81471,111,70,109
81472,112,70,110
81473,111,70,111
81474,110,70,110
81475,111,71,110
81476,110,70,110
81477,111,71,110
81478,112,71,111
81479,111,71,110
81480,110,71,111
81481,109,70,111
81482,110,70,110
81483,109,69,110
81484,108,70,110
81485,109,70,111
81486,110,70,112
81487,111,69,112
81488,110,69,113
81489,111,69,114
81490,110,69,113
81491,109,69,114
81492,110,69,113
81493,111,69,114
81494,110,69,113
81495,111,70,113
81496,112,70,114
81497,113,70,113
81498,112,69,113
81499,113,68,113
81500,112,68,112
81501,111,67,112
81502,112,67,113
81503,113,67,114
81504,112,67,113
81505,113,67,112
81506,114,67,111
81507,115,66,111
81508,116,65,111
81509,117,65,110
81510,116,64,110
81511,117,64,109
81512,116,63,109
81513,115,63,110
81514,114,64,110
81515,113,64,109
81516,112,63,109
81517,113,63,108
81518,114,62,108
81519,115,62,109
81520,116,62,108
81521,115,63,108
81522,116,62,108
81523,117,63,108
81524,116,64,108
81525,117,64,109
81526,118,65,109
81527,117,64,109
81528,118,65,109
81529,119,65,108
81530,120,65,107
81531,121,65,108
81532,120,65,107
81533,119,66,107
81534,120,67,107
81535,121,66,107
81536,120,66,108
81537,121,66,109
81538,120,65,109
81539,119,65,108
81540,120,65,107
81541,121,64,107
81542,122,65,107
81543,123,65,108
81544,124,65,107
81545,123,65,108
81546,122,65,107
81547,123,66,107
81548,122,66,108
81549,123,66,109
81550,124,65,109
81551,123,65,110
81552,124,65,109
81553,123,65,108
81554,122,65,109
81555,123,65,108
81556,124,66,108
81557,125,66,107
81558,124,65,107
81559,123,65,106
81560,122,64,106
81561,121,64,107
81562,120,63,107
81563,121,64,107
81564,120,64,106
81565,121,65,106
81566,122,65,107
81567,121,65,106
81568,120,64,106
81569,121,63,106
81570,122,64,106
81571,123,64,105
81572,122,64,104
81573,123,64,105
81574,124,63,105
81575,125,63,104
81576,126,62,104
81577,127,62,105
81578,128,63,105
81579,127,63,106
81580,128,64,106
81581,129,65,106
81582,128,66,106
81583,127,67,106
81584,126,67,105
81585,127,68,105
81586,128,67,105
81587,127,67,104
81588,128,67,103
81589,127,68,103
81590,126,68,104
81591,127,69,104
81592,128,69,103
81593,129,69,102
81594,128,69,103
81595,129,68,103
81596,130,69,103
81597,131,69,102
81598,130,69,101
81599,131,68,101
81600,132,68,102
81601,133,68,103
81602,134,69,103
81603,135,70,103
81604,134,70,104
81605,135,71,104
81606,134,72,104
81607,135,73,104
81608,136,72,104
81609,137,71,104
81610,138,71,105
81611,137,72,105
81612,138,72,104
81613,137,72,103
81614,136,72,102
81615,135,71,102
81616,136,71,103
81617,137,71,104
81618,138,70,104
81619,137,70,103
81620,138,70,104
81621,137,71,104
81622,136,71,103
81623,135,71,104
81624,136,71,105
81625,137,71,104
81626,136,71,103
81627,137,71,104
81628,136,71,105
81629,137,72,105
81630,136,72,104
81631,135,72,105
81632,134,73,105
81633,133,74,105
81634,134,74,104
81635,133,74,105
81636,134,74,106
81637,133,74,107
81638,134,75,107
81639,135,74,107
81640,136,74,106
81641,137,74,105
81642,136,74,104
81643,137,74,103
81644,136,74,104
81645,135,74,105
81646,134,74,104
81647,133,75,104
81648,134,75,103
81649,133,76,103
81650,134,76,102
81651,133,75,102
81652,134,76,102
81653,135,76,101
81654,136,76,102
81655,137,76,101
81656,138,75,101
81657,137,76,101
81658,136,77,101
81659,137,76,101
81660,136,76,102
81661,137,75,102
81662,138,74,102
81663,137,74,103
81664,138,74,102
81665,139,74,103
81666,140,73,103
81667,141,73,102
81668,142,72,102
81669,141,72,103
81670,142,71,103
81671,143,72,103
81672,144,73,103
81673,145,74,103
81674,144,75,103
81675,145,74,103
81676,146,74,104
81677,145,73,104
81678,144,74,104
81679,145,74,105
81680,146,74,104
81681,145,73,104
81682,146,72,104
81683,145,72,103
81684,146,72,104
81685,147,71,104
81686,146,71,105
81687,147,70,105
81688,146,70,104
81689,147,70,103
81690,148,70,102
81691,149,70,103
81692,148,70,102
81693,149,69,102
81694,148,69,101
81695,147,68,101
81696,148,67,101
81697,147,66,101
81698,148,66,102
81699,149,66,101
81700,150,67,101
81701,151,67,102
81702,152,67,101
81703,153,68,101
81704,152,67,101
81705,151,68,101
81706,150,67,101
81707,151,67,100
81708,152,67,99
81709,151,66,99
81710,152,67,99
81711,151,66,99
81712,150,65,99
81713,151,65,98
81714,152,66,98
81715,151,67,98
81716,152,67,99
81717,151,66,99
81718,152,67,99
81719,151,68,99
81720,152,68,98
81721,153,68,97
81722,152,68,96
81723,153,67,96
81724,152,66,96
81725,153,66,95
81726,154,67,95
81727,153,67,94
81728,152,67,93
81729,151,67,92
81730,152,68,92
81731,153,67,92
81732,152,67,91
81733,151,67,90
81734,150,66,90
81735,149,66,91
81736,150,66,92
81737,149,65,92
81738,148,66,92
81739,149,65,92
81740,148,65,93
81741,149,64,93
81742,150,64,92
81743,149,63,92
81744,150,63,93
81745,151,63,94
81746,150,62,94
81747,149,61,94
81748,148,62,94
81749,149,63,94
81750,148,63,93
81751,149,63,94
81752,148,63,93
81753,149,63,92
81754,148,64,92
81755,149,65,92
81756,150,65,91
81757,149,66,91
81758,148,66,90
81759,147,66,89
81760,146,67,89
81761,147,66,89
81762,148,66,90
81763,147,66,91
81764,146,66,90
81765,145,66,89
81766,144,66,88
81767,143,66,89
81768,144,66,88
81769,145,67,88
81770,144,67,89
81771,143,67,90
81772,144,66,90
81773,145,65,90
81774,146,65,91
81775,147,65,92
81776,146,65,93
81777,145,66,93
81778,144,67,93
81779,143,67,94
81780,142,68,94
81781,143,68,95
81782,142,67,95
81783,141,66,95
81784,140,66,96
81785,139,66,95
81786,140,66,94
81787,139,66,93
81788,138,65,93
81789,137,66,93
81790,138,67,93
81791,137,67,94
81792,136,67,93
81793,135,66,93
81794,136,66,92
81795,135,65,92
81796,134,65,91
81797,135,64,91
81798,134,65,91
81799,135,66,91
81800,136,65,91
81801,137,66,91
81802,138,66,90
81803,137,66,89
81804,138,66,90
81805,137,66,91
81806,138,67,91
81807,139,68,91
81808,140,69,91
81809,139,69,92
81810,140,70,92
81811,139,70,91
81812,140,71,91
81813,141,72,91
81814,142,73,91
81815,143,73,90
81816,142,73,91
81817,143,72,91
81818,144,72,92
81819,143,72,91
81820,144,72,92
81821,143,73,92
81822,142,72,92
81823,143,72,93
81824,144,72,92
81825,145,71,92
81826,146,72,92
81827,145,72,91
81828,146,71,91
81829,147,70,91
81830,148,71,91
81831,149,71,92
81832,150,70,92
81833,151,70,91
81834,152,69,91
81835,151,69,92
81836,150,69,91
81837,149,70,91
81838,150,70,90
81839,151,69,90
81840,152,69,91
81841,151,69,90
81842,150,69,89
81843,149,68,89
81844,148,68,90
81845,147,69,90
81846,146,68,90
81847,145,67,90
81848,144,66,90
81849,143,66,89
81850,142,66,90
81851,143,65,90
81852,142,66,90
81853,141,65,90
81854,142,65,91
81855,143,64,91
81856,142,63,91
81857,143,63,92
81858,142,63,91
81859,143,63,90
81860,142,62,90
81861,143,62,91
81862,144,61,91
81863,143,62,91
81864,142,62,92
81865,143,61,92
81866,144,60,92
81867,143,59,92
81868,142,60,92
81869,141,59,92
81870,142,59,93
81871,141,60,93
81872,140,60,94
81873,141,60,93
81874,142,60,92
81875,143,61,92
81876,142,62,92
81877,141,62,93
81878,140,62,92
81879,141,62,91
81880,142,62,90
81881,141,62,89
81882,142,62,88
81883,141,62,89
81884,140,62,88
81885,139,62,87
81886,138,63,87
81887,137,62,87
81888,136,62,88
81889,135,62,87
81890,136,63,87
81891,135,63,88
81892,136,63,89
81893,137,63,90
81894,136,63,89
81895,135,63,88
81896,136,62,88
81897,137,61,88
81898,136,60,88
81899,135,59,88
81900,134,58,88
81901,135,57,88
81902,136,58,88
81903,135,59,88
81904,134,60,88
81905,135,61,88
81906,134,62,88
81907,133,62,89
81908,134,62,90
81909,133,63,90
81910,134,63,89
81911,135,64,89
81912,134,64,88
81913,135,65,88
81914,134,64,88
81915,135,64,87
81916,136,65,87
81917,137,65,88
81918,136,65,89
81919,137,65,90
81920,138,64,90
81921,137,65,90
81922,138,65,89
81923,137,64,89
81924,138,63,89
81925,139,64,89
81926,138,64,88
81927,139,64,89
81928,138,63,89
81929,137,63,90
81930,136,63,91
81931,137,63,92
81932,138,64,92
81933,137,64,91
81934,136,63,91
81935,135,64,91
81936,134,64,92
81937,135,64,93
81938,136,64,92
81939,137,64,93
81940,138,63,93
81941,139,63,94
81942,140,62,94
81943,141,61,94
81944,142,61,95
81945,143,62,95
81946,142,62,94
81947,143,63,94
81948,144,63,93
81949,145,63,92
81950,144,63,93
81951,145,63,92
81952,146,64,92
81953,145,65,92
81954,146,65,93
81955,145,64,93
81956,146,64,92
81957,147,65,92
81958,146,65,93
81959,147,65,94
81960,146,65,95
81961,145,66,95
81962,144,67,95
81963,145,68,95
81964,146,68,94
81965,147,67,94
81966,148,68,94
81967,149,68,93
81968,148,67,93
81969,149,66,93
81970,150,66,94
81971,149,66,95
81972,150,65,95
81973,151,65,94
81974,150,65,95
81975,151,65,94
81976,152,65,93
81977,153,66,93
81978,152,65,93
81979,153,64,93
81980,154,64,94
81981,153,63,94
81982,154,63,93
81983,153,63,92
81984,152,62,92
81985,153,62,93
81986,154,63,93
81987,155,64,93
81988,156,64,94
81989,155,64,93
81990,154,64,92
81991,155,64,91
81992,156,65,91
81993,157,64,91
81994,158,64,90
81995,157,63,90
81996,158,64,90
81997,157,64,89
81998,158,64,90
81999,157,63,90
82000,158,64,90
82001,157,64,91
82002,156,65,91
82003,155,66,91
82004,156,65,91
82005,155,65,92
82006,154,65,93
82007,153,65,92
82008,152,64,92
82009,151,65,92
82010,152,65,93
82011,151,66,93
82012,150,65,93
82013,149,65,94
82014,150,65,93
82015,149,65,94
82016,150,65,95
82017,149,64,95
82018,148,64,94
82019,149,65,94
82020,150,66,94
82021,151,66,93
82022,150,65,93
82023,149,66,93
82024,150,66,92
82025,151,66,91
82026,150,67,91
82027,151,66,91
82028,152,67,91
82029,153,66,91
82030,154,66,90
82031,155,67,90
82032,154,67,91
82033,155,68,91
82034,156,68,90
82035,157,68,89
82036,158,68,88
82037,157,67,88
82038,158,67,87
82039,157,68,87
82040,158,68,86
82041,159,68,87
82042,160,68,86
82043,161,68,85
82044,160,69,85
82045,161,68,85
82046,160,68,86
82047,159,69,86
82048,160,69,85
82049,159,69,84
82050,160,69,83
82051,161,68,83
82052,160,69,83
82053,161,69,84
82054,160,68,84
82055,159,67,84
82056,160,68,84
82057,159,68,85
82058,160,69,85
82059,161,70,85
82060,160,70,84
82061,159,71,84
82062,158,71,83
82063,157,71,84
82064,158,71,85
82065,159,72,85
82066,158,71,85
82067,159,71,84
82068,158,71,83
82069,159,71,84
82070,160,71,83
82071,161,70,83
82072,160,70,84
82073,159,70,83
82074,160,70,82
82075,159,69,82
82076,158,69,81
82077,159,69,80
82078,158,70,80
82079,159,70,81
82080,158,70,80
82081,157,71,80
82082,156,71,81
82083,155,70,81
82084,154,70,80
82085,155,70,79
82086,154,70,78
82087,155,71,78
82088,156,71,79
82089,155,71,78
82090,156,72,78
82091,155,72,79
82092,156,71,79
82093,155,72,79
82094,156,72,80
82095,155,72,81
82096,154,73,81
82097,153,73,82
82098,152,73,83
82099,153,73,82
82100,152,72,82
82101,151,72,81
82102,150,73,81
82103,149,74,81
82104,150,75,81
82105,149,74,81
82106,148,75,81
82107,147,75,82
82108,146,76,82
82109,147,75,82
82110,146,75,83
82111,145,75,82
82112,146,74,82
82113,145,74,81
82114,146,75,81
82115,145,75,80
82116,146,76,80
82117,147,75,80
82118,146,75,81
82119,147,76,81
82120,148,77,81
82121,147,78,81
82122,148,77,81
82123,149,76,81
82124,150,76,82
82125,149,75,82
82126,148,74,82
82127,149,74,83
82128,148,73,83
82129,147,74,83
82130,148,74,82
82131,147,73,82
82132,148,72,82
82133,147,72,81
82134,148,73,81
82135,147,72,81
82136,148,72,82
82137,149,72,81
82138,150,72,82
82139,151,72,81
82140,150,72,82
82141,151,72,83
82142,152,73,83
82143,153,72,83
82144,152,71,83
82145,151,70,83
82146,152,69,83
82147,153,69,82
82148,152,69,81
82149,151,69,82
82150,150,68,82
82151,149,67,82
82152,150,68,82
82153,149,68,81
82154,148,69,81
82155,149,69,80
82156,148,68,80
82157,149,68,79
82158,150,68,80
82159,149,67,80
82160,148,67,79
82161,149,67,78
82162,150,66,78
82163,151,66,77
82164,152,66,78
82165,153,67,78
82166,154,68,78
82167,155,68,79
82168,156,68,78
82169,155,69,78
82170,156,70,78
82171,155,71,78
82172,156,71,77
82173,155,71,78
82174,154,71,79
82175,155,70,79
82176,156,69,79
82177,157,68,79
82178,156,69,79
82179,157,68,79
82180,156,67,79
82181,157,67,80
82182,158,67,79
82183,157,66,79
82184,158,67,79
82185,157,68,79
82186,158,69,79
82187,159,69,80
82188,160,70,80
82189,159,70,79
82190,158,69,79
82191,159,69,80
82192,158,69,79
82193,159,70,79
82194,158,70,78
82195,157,70,77
82196,156,70,78
82197,157,71,78
82198,156,70,78
82199,157,71,78
82200,158,71,79
82201,159,72,79
82202,160,71,79
82203,161,71,78
82204,162,71,77
82205,163,72,77
82206,162,71,77
82207,163,72,77
82208,164,72,76
82209,163,71,76
82210,162,72,76
82211,163,72,75
82212,164,72,76
82213,163,71,76
82214,164,72,76
82215,163,71,76
82216,164,72,76
82217,165,72,77
82218,164,73,77
82219,165,74,77
82220,164,74,78
82221,163,74,77
82222,164,74,76
82223,165,73,76
82224,166,73,75
82225,167,73,76
82226,166,74,76
82227,167,75,76
82228,168,74,76
82229,169,74,75
82230,168,73,75
82231,167,72,75
82232,166,71,75
82233,167,71,76
82234,168,71,75
82235,169,70,75
82236,168,70,74
82237,167,69,74
82238,166,70,74
82239,165,70,75
82240,166,70,74
82241,167,69,74
82242,166,68,74
82243,165,68,73
82244,164,67,73
82245,165,66,73
82246,166,67,73
82247,167,67,72
82248,168,67,71
82249,167,66,71
82250,166,65,71
82251,165,65,70
82252,164,65,69
82253,165,65,70
82254,164,65,69
82255,163,64,69
82256,162,64,68
82257,161,64,69
82258,160,63,69
82259,161,63,70
82260,162,63,71
82261,163,64,71
82262,162,64,72
82263,161,65,72
82264,160,65,71
82265,159,65,70
82266,158,65,69
82267,159,65,70
82268,158,65,71
82269,157,64,71
82270,156,63,71
82271,157,64,71
82272,158,65,71
82273,159,66,71
82274,158,66,70
82275,159,66,69
82276,158,66,70
82277,157,66,69
82278,156,66,68
82279,155,66,67
82280,156,67,67
82281,155,67,68
82282,154,67,69
82283,153,68,69
82284,154,68,70
82285,153,69,70
82286,154,69,69
82287,155,68,69
82288,156,68,68
82289,155,68,67
82290,154,68,66
82291,155,67,66
82292,156,67,67
82293,157,68,67
82294,156,68,66
82295,155,68,65
82296,156,68,64
82297,155,69,64
82298,154,69,63
82299,155,69,62
82300,156,70,62
82301,155,71,62
82302,154,70,62
82303,153,69,62
82304,154,69,63
82305,153,69,62
82306,154,69,61
82307,155,69,60
82308,154,69,61
82309,155,69,62
82310,154,70,62
82311,155,69,62
82312,156,69,61
82313,155,69,60
82314,156,70,60
82315,157,70,59
82316,158,71,59
82317,157,70,59
82318,158,70,60
82319,157,69,60
82320,158,70,60
82321,159,70,59
82322,158,70,58
82323,159,71,58
82324,160,72,58
82325,161,72,59
82326,162,73,59
82327,163,73,60
82328,164,72,60
82329,165,72,59
82330,166,71,59
82331,167,72,59
82332,166,72,58
82333,167,73,58
82334,166,73,59
82335,165,73,58
82336,164,72,58
82337,165,73,58
82338,164,74,58
82339,163,74,59
82340,162,73,59
82341,163,72,59
82342,164,71,59
82343,163,71,60
82344,162,72,60
82345,161,72,61
82346,160,72,60
82347,159,72,59
82348,158,71,59
82349,159,71,58
82350,158,72,58
82351,157,72,57
82352,158,71,57
82353,159,72,57
82354,160,72,56
82355,159,73,56
82356,160,72,56
82357,159,72,57
82358,158,73,57
82359,159,73,56
82360,158,72,56
82361,157,72,55
82362,158,72,56
82363,157,73,56
82364,158,73,57
82365,159,73,56
82366,160,73,55
82367,159,74,55
82368,158,74,56
82369,159,74,55
82370,158,74,54
82371,159,74,55
82372,158,73,55
82373,157,74,55
82374,156,74,54
82375,157,74,55
82376,158,73,55
82377,157,73,54
82378,156,73,55
82379,157,73,54
82380,158,72,54
82381,159,72,55
82382,160,72,56
82383,159,72,55
82384,158,72,54
82385,157,71,54
82386,156,70,54
82387,155,69,54
82388,154,68,54
82389,155,67,54
82390,154,67,55
82391,155,66,55
82392,156,66,54
82393,155,67,54
82394,154,67,53
82395,153,68,53
82396,152,68,52
82397,151,68,53
82398,150,69,53
82399,149,69,52
82400,150,68,52
82401,151,68,53
82402,152,69,53
82403,153,70,53
82404,154,70,54
82405,153,71,54
82406,152,71,53
82407,153,72,53
82408,154,73,53
82409,153,74,53
82410,152,74,54
82411,153,75,54
82412,152,75,53
82413,151,74,53
82414,150,74,52
82415,149,73,52
82416,150,72,52
82417,149,72,53
82418,150,72,52
82419,151,72,53
82420,152,71,53
82421,153,71,52
82422,154,72,52
82423,153,72,53
82424,154,73,53
82425,153,73,52
82426,152,74,52
82427,153,73,52
82428,154,73,51
82429,155,73,50
82430,156,72,50
82431,155,72,51
82432,154,72,50
82433,155,72,49
82434,154,72,48
82435,155,71,48
82436,154,71,47
82437,153,71,48
82438,152,71,49
82439,153,71,50
82440,154,71,49
82441,153,72,49
82442,152,72,50
82443,153,72,51
82444,154,72,52
82445,153,71,52
82446,152,72,52
82447,151,71,52
82448,152,71,51
82449,153,71,52
82450,154,71,51
82451,153,70,51
82452,152,70,50
82453,151,70,51
82454,152,69,51
82455,151,68,51
82456,150,67,51
82457,149,68,51
82458,148,68,52
82459,149,69,52
82460,150,68,52
82461,151,67,52
82462,150,67,51
82463,149,66,51
82464,150,66,50
82465,149,65,50
82466,150,65,49
82467,149,65,50
82468,150,65,51
82469,151,64,51
82470,150,63,51
82471,149,62,51
82472,150,62,50
82473,151,62,51
82474,150,63,51
82475,149,64,51
82476,150,64,50
82477,151,64,49
82478,150,64,48
82479,151,63,48
82480,152,63,49
82481,151,63,50
82482,150,64,50
82483,151,63,50
82484,150,63,49
82485,149,62,49
82486,150,63,49
82487,149,63,50
82488,148,62,50
82489,147,63,50
82490,146,63,51
82491,145,63,52
82492,146,64,52
82493,145,64,51
82494,146,65,51
82495,145,66,51
82496,144,66,52
82497,143,66,51
82498,142,66,50
82499,143,66,51
82500,142,66,52
82501,141,66,51
82502,140,67,51
82503,141,67,52
82504,142,66,52
82505,141,67,52
82506,142,67,53
82507,141,67,54
82508,140,67,53
82509,139,67,52
82510,138,66,52
82511,137,67,52
82512,138,68,52
82513,137,68,51
82514,136,68,50
82515,135,67,50
82516,136,66,50
82517,137,67,50
82518,138,66,50
82519,139,65,50
82520,138,65,51
82521,137,65,52
82522,136,65,51
82523,137,65,52
82524,138,65,53
82525,137,65,52
82526,138,65,53
82527,137,64,53
82528,136,64,54
82529,137,64,53
82530,138,65,53
82531,137,65,52
82532,136,66,52
82533,137,66,51
82534,138,66,50
82535,137,65,50
82536,138,64,50
82537,139,64,51
82538,140,65,51
82539,139,65,52
82540,140,66,52
82541,139,65,52
82542,140,66,52
82543,141,66,51
82544,142,66,50
82545,143,67,50
82546,142,67,51
82547,141,68,51
82548,140,67,51
82549,141,67,50
82550,140,67,49
82551,139,67,48
82552,140,67,47
82553,141,68,47
82554,142,68,46
82555,143,67,46
82556,142,68,46
82557,143,68,47
82558,142,67,47
82559,143,68,47
82560,142,68,48
82561,143,68,49
82562,142,69,49
82563,143,69,50
82564,144,69,51
82565,143,70,51
82566,144,71,51
82567,143,71,52
82568,142,71,51
82569,141,71,52
82570,142,71,53
82571,143,72,53
82572,142,72,52
82573,141,72,51
82574,142,71,51
82575,143,71,50
82576,142,72,50
82577,143,72,51
82578,144,73,51
82579,145,74,51
82580,144,75,51
82581,145,75,52
82582,144,76,52
82583,143,75,52
82584,142,76,52
82585,141,75,52
82586,142,75,51
82587,141,75,52
82588,142,75,53
82589,141,75,54
82590,140,75,53
82591,141,76,53
82592,142,76,52
82593,141,76,53
82594,140,76,54
82595,139,76,53
82596,138,77,53
82597,139,77,54
82598,140,77,53
82599,139,77,52
82600,138,77,51
82601,137,77,52
82602,136,77,51
82603,135,78,51
82604,134,78,52
82605,135,78,53
82606,136,77,53
82607,137,77,52
82608,138,78,52
82609,137,77,52
82610,138,78,52
82611,139,79,52
82612,138,78,52
82613,139,79,52
82614,138,78,52
82615,139,78,53
82616,138,78,54
82617,139,77,54
82618,138,77,55
82619,139,77,56
82620,138,77,57
82621,139,76,57
82622,140,77,57
82623,139,77,56
82624,138,77,57
82625,139,78,57
82626,138,77,57
82627,137,76,57
82628,138,75,57
82629,139,75,58
82630,138,75,57
82631,139,75,58
82632,140,75,59
82633,139,76,59
82634,138,76,60
82635,137,75,60
82636,138,74,60
82637,139,73,60
82638,140,74,60
82639,141,73,60
82640,142,74,60
82641,141,74,61
82642,140,74,62
82643,139,75,62
82644,140,76,62
82645,141,76,63
82646,142,77,63
82647,141,77,64
82648,142,77,65
82649,141,77,64
82650,140,78,64
82651,141,77,64
82652,140,76,64
82653,141,76,65
82654,142,77,65
82655,143,78,65
82656,144,78,64
82657,145,79,64
82658,146,79,63
82659,147,79,64
82660,146,79,65
82661,147,78,65
82662,146,77,65
82663,145,77,66
82664,144,76,66
82665,145,77,66
82666,144,76,66
82667,145,76,67
82668,146,76,66
82669,145,76,67
82670,144,76,66
82671,145,76,67
82672,144,77,67
82673,145,77,68
82674,144,77,69
82675,143,76,69
82676,142,76,70
82677,141,76,71
82678,140,76,70
82679,139,76,71
82680,140,76,72
82681,139,76,73
82682,138,77,73
82683,137,76,73
82684,136,76,74
82685,137,75,74
82686,136,74,74
82687,135,74,75
82688,136,74,76
82689,137,74,77
82690,136,75,77
82691,135,76,77
82692,136,75,77
82693,137,75,78
82694,136,75,77
82695,137,75,76
82696,138,75,77
82697,137,75,78
82698,136,74,78
82699,135,74,79
82700,136,74,78
82701,135,74,79
82702,136,74,78
82703,137,74,79
82704,138,74,78
82705,137,75,78
82706,136,75,77
82707,137,76,77
82708,136,77,77
82709,135,78,77
82710,136,78,78
82711,135,77,78
82712,136,78,78
82713,135,77,78
82714,134,77,77
82715,135,76,77
82716,136,76,76
82717,135,75,76
82718,136,74,76
82719,137,73,76
82720,136,72,76
82721,135,73,76
82722,134,72,76
82723,133,71,76
82724,132,71,77
82725,131,71,78
82726,130,71,77
82727,129,70,77
82728,130,69,77
82729,129,69,76
82730,130,69,77
82731,131,69,76
82732,130,69,75
82733,129,68,75
82734,128,69,75
82735,127,69,76
82736,126,68,76
82737,125,68,77
82738,126,69,77
82739,127,69,76
82740,126,68,76
82741,127,69,76
82742,128,70,76
82743,129,70,77
82744,128,69,77
82745,127,69,76
82746,128,69,75
82747,127,68,75
82748,128,67,75
82749,127,67,76
82750,126,67,77
82751,125,66,77
82752,124,67,77
82753,123,67,78
82754,124,67,77
82755,123,67,78
82756,122,67,79
82757,123,66,79
82758,122,65,79
82759,123,65,78
82760,122,65,77
82761,123,64,77
82762,124,65,77
82763,123,64,77
82764,122,63,77
